i1,out_cohortOrdinal,out_pointOrdinal,out_ageSlot,out_ppOrdinal,out_SCC,out_modelYearID,out_polProcessID,out_pollutantID,out_processID,out_yearID,out_monthID,out_dayID,out_countyID,out_hourID,out_stateID,out_fuelTypeID,out_zoneID,out_linkID,out_sourceTypeID,out_regClassID,out_fuelSubTypeID,out_engTechID,out_sectorID,out_hpID,out_emissionQuant
169,6,1,6,24,2260004015,2015,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.69385528564453
170,6,1,6,25,2260004015,2015,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.838348388671875
171,6,1,6,26,2260004015,2015,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000000006560450516168714
172,6,1,6,27,2260004015,2015,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000000011543601144414772
173,6,1,6,28,2260004015,2015,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.011875663883984089
174,6,1,6,29,2260004015,2015,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.43897542357444763
175,7,1,7,1,2260004015,2014,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.29670715332031
176,7,1,7,2,2260004015,2014,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.454096794128418
177,7,1,7,3,2260004015,2014,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7757569551467896
178,7,1,7,4,2260004015,2014,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.549384117126465
179,7,1,7,5,2260004015,2014,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000934504671022296
180,7,1,7,6,2260004015,2014,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4270249307155609
181,7,1,7,7,2260004015,2014,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6923529505729675
182,7,1,7,8,2260004015,2014,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.41619616746902466
183,7,1,7,9,2260004015,2014,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04177781939506531
184,7,1,7,10,2260004015,2014,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3497138023376465
185,7,1,7,11,2260004015,2014,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.812251567840576
186,7,1,7,12,2260004015,2014,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000004768920121023257
187,7,1,7,13,2260004015,2014,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00001677070395089686
188,7,1,7,14,2260004015,2014,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000005828680116337637
189,7,1,7,15,2260004015,2014,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000007206368536571972
190,7,1,7,16,2260004015,2014,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000008107164831017144
191,7,1,7,17,2260004015,2014,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011439628433436155
192,7,1,7,18,2260004015,2014,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.84261322021484
193,7,1,7,19,2260004015,2014,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.0806884765625
194,7,1,7,20,2260004015,2014,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.53478240966797
195,7,1,7,21,2260004015,2014,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.5909194946289
196,7,1,7,22,2260004015,2014,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.8204345703125
197,7,1,7,23,2260004015,2014,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,741.4777221679688
198,7,1,7,24,2260004015,2014,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.921097755432129
199,7,1,7,25,2260004015,2014,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.64741039276123
200,7,1,7,26,2260004015,2014,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000000002926262565594584
201,7,1,7,27,2260004015,2014,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000000005148976731095267
202,7,1,7,28,2260004015,2014,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005297091323882341
203,7,1,7,29,2260004015,2014,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1958032101392746
204,8,1,8,1,2260004015,2013,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.34999465942383
205,8,1,8,2,2260004015,2013,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7089219093322754
206,8,1,8,3,2260004015,2013,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0799916982650757
207,8,1,8,4,2260004015,2013,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.983247995376587
208,8,1,8,5,2260004015,2013,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0005683533381670713
209,8,1,8,6,2260004015,2013,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2597108483314514
210,8,1,8,7,2260004015,2013,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4210797846317291
211,8,1,8,8,2260004015,2013,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2531249225139618
212,8,1,8,9,2260004015,2013,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.025408711284399033
213,8,1,8,10,2260004015,2013,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.469997882843018
214,8,1,8,11,2260004015,2013,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.143119812011719
215,8,1,8,12,2260004015,2013,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000029003930990256777
216,8,1,8,13,2260004015,2013,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00001019971659843577
217,8,1,8,14,2260004015,2013,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000035449254198738345
218,8,1,8,15,2260004015,2013,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000004382817223813618
219,8,1,8,16,2260004015,2013,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000004930668637825875
220,8,1,8,17,2260004015,2013,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006957428413443267
221,8,1,8,18,2260004015,2013,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.64107894897461
222,8,1,8,19,2260004015,2013,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.82680130004883
223,8,1,8,20,2260004015,2013,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.53572463989258
224,8,1,8,21,2260004015,2013,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.528934478759766
225,8,1,8,22,2260004015,2013,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.07204055786133
226,8,1,8,23,2260004015,2013,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.95684814453125
227,8,1,8,24,2260004015,2013,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.682998657226563
228,8,1,8,25,2260004015,2013,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.90835952758789
229,8,1,8,26,2260004015,2013,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000017797137374930827
230,8,1,8,27,2260004015,2013,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000000003131538865025485
231,8,1,8,28,2260004015,2013,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032216201070696115
232,8,1,8,29,2260004015,2013,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11908489465713501
233,9,1,9,1,2260004015,2012,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.3504638671875
234,9,1,9,2,2260004015,2012,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8587156534194946
235,9,1,9,3,2260004015,2012,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7410317659378052
236,9,1,9,4,2260004015,2012,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7330892086029053
237,9,1,9,5,2260004015,2012,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00038997328374534845
238,9,1,9,6,2260004015,2012,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17819952964782715
239,9,1,9,7,2260004015,2012,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.28892216086387634
240,9,1,9,8,2260004015,2012,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1736806184053421
241,9,1,9,9,2260004015,2012,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01743408292531967
242,9,1,9,10,2260004015,2012,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.067070484161377
243,9,1,9,11,2260004015,2012,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8427846431732178
244,9,1,9,12,2260004015,2012,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000019900927838989446
245,9,1,9,13,2260004015,2012,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000699849351804005
246,9,1,9,14,2260004015,2012,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000002432335932667229
247,9,1,9,15,2260004015,2012,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000030072515073698014
248,9,1,9,16,2260004015,2012,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000033831579457910266
249,9,1,9,17,2260004015,2012,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00047738110879436135
250,9,1,9,18,2260004015,2012,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.49174880981445
251,9,1,9,19,2260004015,2012,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.6776237487793
252,9,1,9,20,2260004015,2012,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.53633499145508
253,9,1,9,21,2260004015,2012,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.47323989868164
254,9,1,9,22,2260004015,2012,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.553701400756836
255,9,1,9,23,2260004015,2012,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,309.4221496582031
256,9,1,9,24,2260004015,2012,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64394998550415
257,9,1,9,25,2260004015,2012,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.112434387207031
258,9,1,9,26,2260004015,2012,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000012211431865694067
259,9,1,9,27,2260004015,2012,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000000000021486922484326154
260,9,1,9,28,2260004015,2012,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022105013485997915
261,9,1,9,29,2260004015,2012,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0817096009850502
262,10,1,10,1,2260004015,2011,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.244083404541016
263,10,1,10,2,2260004015,2011,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1924021244049072
264,10,1,10,3,2260004015,2011,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.47538623213768005
265,10,1,10,4,2260004015,2011,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7533295154571533
266,10,1,10,5,2260004015,2011,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0002501753915566951
267,10,1,10,6,2260004015,2011,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11431843787431717
268,10,1,10,7,2260004015,2011,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18534915149211884
269,10,1,10,8,2260004015,2011,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11141948401927948
270,10,1,10,9,2260004015,2011,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.011184301227331161
271,10,1,10,10,2260004015,2011,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9675850868225098
272,10,1,10,11,2260004015,2011,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8237013816833496
273,10,1,10,12,2260004015,2011,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000012766831503085996
274,10,1,10,13,2260004015,2011,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000004489669663598761
275,10,1,10,14,2260004015,2011,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000001560390572308279
276,10,1,10,15,2260004015,2011,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000001929210156959016
277,10,1,10,16,2260004015,2011,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002170361312892055
278,10,1,10,17,2260004015,2011,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0003062492178287357
279,10,1,10,18,2260004015,2011,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.05168342590332
280,10,1,10,19,2260004015,2011,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.453962326049805
281,10,1,10,20,2260004015,2011,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.646366119384766
282,10,1,10,21,2260004015,2011,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.322845458984375
283,10,1,10,22,2260004015,2011,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.959272384643555
284,10,1,10,23,2260004015,2011,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,198.50030517578125
285,10,1,10,24,2260004015,2011,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.2622222900390625
286,10,1,10,25,2260004015,2011,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.9212446212768555
287,10,1,10,26,2260004015,2011,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000007833869664075621
288,10,1,10,27,2260004015,2011,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000000000013784277538841927
289,10,1,10,28,2260004015,2011,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014180793659761548
290,10,1,10,29,2260004015,2011,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.052418291568756104
291,11,1,11,1,2260004015,2010,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.18421745300293
292,11,1,11,2,2260004015,2010,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7172251343727112
293,11,1,11,3,2260004015,2010,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.285942941904068
294,11,1,11,4,2260004015,2010,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0546208620071411
295,11,1,11,5,2260004015,2010,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00015047953638713807
296,11,1,11,6,2260004015,2010,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06876209378242493
297,11,1,11,7,2260004015,2010,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11148678511381149
298,11,1,11,8,2260004015,2010,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06701838225126266
299,11,1,11,9,2260004015,2010,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006727313157171011
300,11,1,11,10,2260004015,2010,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1834946870803833
301,11,1,11,11,2260004015,2010,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0969492197036743
302,11,1,11,12,2260004015,2010,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000007679199853782848
303,11,1,11,13,2260004015,2010,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000027005187348549953
304,11,1,11,14,2260004015,2010,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000938568867070444
305,11,1,11,15,2260004015,2010,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000001160412466560956
306,11,1,11,16,2260004015,2010,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000013054639111942379
307,11,1,11,17,2260004015,2010,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00018420771812088788
308,11,1,11,18,2260004015,2010,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.466991424560547
309,11,1,11,19,2260004015,2010,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.310458183288574
310,11,1,11,20,2260004015,2010,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.02768325805664
311,11,1,11,21,2260004015,2010,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.23159408569336
312,11,1,11,22,2260004015,2010,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.40392780303955
313,11,1,11,23,2260004015,2010,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.39717102050781
314,11,1,11,24,2260004015,2010,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5637102127075195
315,11,1,11,25,2260004015,2010,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3586134910583496
316,11,1,11,26,2260004015,2010,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000000047120425616942185
317,11,1,11,27,2260004015,2010,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000000000008291189458088655
318,11,1,11,28,2260004015,2010,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00085296924225986
319,11,1,11,29,2260004015,2010,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.031529396772384644
320,12,1,12,1,2260004015,2009,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.50508975982666
321,12,1,12,2,2260004015,2009,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.26003241539001465
322,12,1,12,3,2260004015,2009,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10366959869861603
323,12,1,12,4,2260004015,2009,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3823564052581787
324,12,1,12,5,2260004015,2009,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000054556858231080696
325,12,1,12,6,2260004015,2009,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02492993138730526
326,12,1,12,7,2260004015,2009,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.040419913828372955
327,12,1,12,8,2260004015,2009,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.024297742173075676
328,12,1,12,9,2260004015,2009,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024390104226768017
329,12,1,12,10,2260004015,2009,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4290800392627716
330,12,1,12,11,2260004015,2009,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3977026641368866
331,12,1,12,12,2260004015,2009,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000027841196015288006
332,12,1,12,13,2260004015,2009,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000979082187768654
333,12,1,12,14,2260004015,2009,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000000034028129203278468
334,12,1,12,15,2260004015,2009,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000042071144434885355
335,12,1,12,16,2260004015,2009,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000004733003606816055
